"id","make","model","year","color","engine_type","transmission","fuel_type","mileage","price","owner_name","registration_number","insurance_valid_till","service_due_date","number_of_doors","seating_capacity","gps_enabled","bluetooth_enabled","sunroof","air_conditioning"
1042,"Make_1042","Model_1042",2017,"Black","V2 Engine","Automatic","Diesel",10420,"20731.00","Owner_1042","REG1042","2026-06-28","2026-07-28",3,5,True,False,False,False
1043,"Make_1043","Model_1043",2018,"White","V3 Engine","Manual","Electric",10430,"20736.50","Owner_1043","REG1043","2026-06-29","2026-07-29",4,6,False,False,False,False
1044,"Make_1044","Model_1044",2019,"Silver","V4 Engine","Automatic","Petrol",10440,"20742.00","Owner_1044","REG1044","2026-06-30","2026-07-30",2,4,True,True,True,False
1045,"Make_1045","Model_1045",2020,"Red","V5 Engine","Manual","Diesel",10450,"20747.50","Owner_1045","REG1045","2026-07-01","2026-07-31",3,5,False,False,False,True
1046,"Make_1046","Model_1046",2021,"Blue","V6 Engine","Automatic","Electric",10460,"20753.00","Owner_1046","REG1046","2026-07-02","2026-08-01",4,6,True,False,False,False
1047,"Make_1047","Model_1047",2022,"Black","V7 Engine","Manual","Petrol",10470,"20758.50","Owner_1047","REG1047","2026-07-03","2026-08-02",2,4,False,True,False,False
1048,"Make_1048","Model_1048",2023,"White","V0 Engine","Automatic","Diesel",10480,"20764.00","Owner_1048","REG1048","2026-07-04","2026-08-03",3,5,True,False,True,False
1049,"Make_1049","Model_1049",2024,"Silver","V1 Engine","Manual","Electric",10490,"20769.50","Owner_1049","REG1049","2026-07-05","2026-08-04",4,6,False,False,False,False
1050,"Make_1050","Model_1050",2000,"Red","V2 Engine","Automatic","Petrol",10500,"20775.00","Owner_1050","REG1050","2026-07-06","2026-08-05",2,4,True,True,False,True
1051,"Make_1051","Model_1051",2001,"Blue","V3 Engine","Manual","Diesel",10510,"20780.50","Owner_1051","REG1051","2026-07-07","2026-08-06",3,5,False,False,False,False
1052,"Make_1052","Model_1052",2002,"Black","V4 Engine","Automatic","Electric",10520,"20786.00","Owner_1052","REG1052","2026-07-08","2026-08-07",4,6,True,False,True,False
1053,"Make_1053","Model_1053",2003,"White","V5 Engine","Manual","Petrol",10530,"20791.50","Owner_1053","REG1053","2026-07-09","2026-08-08",2,4,False,True,False,False
1054,"Make_1054","Model_1054",2004,"Silver","V6 Engine","Automatic","Diesel",10540,"20797.00","Owner_1054","REG1054","2026-07-10","2026-08-09",3,5,True,False,False,False
1055,"Make_1055","Model_1055",2005,"Red","V7 Engine","Manual","Electric",10550,"20802.50","Owner_1055","REG1055","2026-07-11","2026-08-10",4,6,False,False,False,True
1056,"Make_1056","Model_1056",2006,"Blue","V0 Engine","Automatic","Petrol",10560,"20808.00","Owner_1056","REG1056","2026-07-12","2026-08-11",2,4,True,True,True,False
1057,"Make_1057","Model_1057",2007,"Black","V1 Engine","Manual","Diesel",10570,"20813.50","Owner_1057","REG1057","2026-07-13","2026-08-12",3,5,False,False,False,False
1058,"Make_1058","Model_1058",2008,"White","V2 Engine","Automatic","Electric",10580,"20819.00","Owner_1058","REG1058","2026-07-14","2026-08-13",4,6,True,False,False,False
1059,"Make_1059","Model_1059",2009,"Silver","V3 Engine","Manual","Petrol",10590,"20824.50","Owner_1059","REG1059","2026-07-15","2026-08-14",2,4,False,True,False,False
1060,"Make_1060","Model_1060",2010,"Red","V4 Engine","Automatic","Diesel",10600,"20830.00","Owner_1060","REG1060","2026-07-16","2026-08-15",3,5,True,False,True,True
1061,"Make_1061","Model_1061",2011,"Blue","V5 Engine","Manual","Electric",10610,"20835.50","Owner_1061","REG1061","2026-07-17","2026-08-16",4,6,False,False,False,False
1062,"Make_1062","Model_1062",2012,"Black","V6 Engine","Automatic","Petrol",10620,"20841.00","Owner_1062","REG1062","2026-07-18","2026-08-17",2,4,True,True,False,False
1063,"Make_1063","Model_1063",2013,"White","V7 Engine","Manual","Diesel",10630,"20846.50","Owner_1063","REG1063","2026-07-19","2026-08-18",3,5,False,False,False,False
1064,"Make_1064","Model_1064",2014,"Silver","V0 Engine","Automatic","Electric",10640,"20852.00","Owner_1064","REG1064","2026-07-20","2026-08-19",4,6,True,False,True,False
1065,"Make_1065","Model_1065",2015,"Red","V1 Engine","Manual","Petrol",10650,"20857.50","Owner_1065","REG1065","2026-07-21","2025-08-20",2,4,False,True,False,True
1066,"Make_1066","Model_1066",2016,"Blue","V2 Engine","Automatic","Diesel",10660,"20863.00","Owner_1066","REG1066","2026-07-22","2025-08-21",3,5,True,False,False,False
1067,"Make_1067","Model_1067",2017,"Black","V3 Engine","Manual","Electric",10670,"20868.50","Owner_1067","REG1067","2026-07-23","2025-08-22",4,6,False,False,False,False
1068,"Make_1068","Model_1068",2018,"White","V4 Engine","Automatic","Petrol",10680,"20874.00","Owner_1068","REG1068","2026-07-24","2025-08-23",2,4,True,True,True,False
1069,"Make_1069","Model_1069",2019,"Silver","V5 Engine","Manual","Diesel",10690,"20879.50","Owner_1069","REG1069","2026-07-25","2025-08-24",3,5,False,False,False,False
1070,"Make_1070","Model_1070",2020,"Red","V6 Engine","Automatic","Electric",10700,"20885.00","Owner_1070","REG1070","2026-07-26","2025-08-25",4,6,True,False,False,True
1071,"Make_1071","Model_1071",2021,"Blue","V7 Engine","Manual","Petrol",10710,"20890.50","Owner_1071","REG1071","2026-07-27","2025-08-26",2,4,False,True,False,False
1072,"Make_1072","Model_1072",2022,"Black","V0 Engine","Automatic","Diesel",10720,"20896.00","Owner_1072","REG1072","2026-07-28","2025-08-27",3,5,True,False,True,False
1073,"Make_1073","Model_1073",2023,"White","V1 Engine","Manual","Electric",10730,"20901.50","Owner_1073","REG1073","2026-07-29","2025-08-28",4,6,False,False,False,False
1074,"Make_1074","Model_1074",2024,"Silver","V2 Engine","Automatic","Petrol",10740,"20907.00","Owner_1074","REG1074","2026-07-30","2025-08-29",2,4,True,True,False,False
1075,"Make_1075","Model_1075",2000,"Red","V3 Engine","Manual","Diesel",10750,"20912.50","Owner_1075","REG1075","2026-07-31","2025-08-30",3,5,False,False,False,True
1076,"Make_1076","Model_1076",2001,"Blue","V4 Engine","Automatic","Electric",10760,"20918.00","Owner_1076","REG1076","2026-08-01","2025-08-31",4,6,True,False,True,False
1077,"Make_1077","Model_1077",2002,"Black","V5 Engine","Manual","Petrol",10770,"20923.50","Owner_1077","REG1077","2026-08-02","2025-09-01",2,4,False,True,False,False
1078,"Make_1078","Model_1078",2003,"White","V6 Engine","Automatic","Diesel",10780,"20929.00","Owner_1078","REG1078","2026-08-03","2025-09-02",3,5,True,False,False,False
1079,"Make_1079","Model_1079",2004,"Silver","V7 Engine","Manual","Electric",10790,"20934.50","Owner_1079","REG1079","2026-08-04","2025-09-03",4,6,False,False,False,False
1080,"Make_1080","Model_1080",2005,"Red","V0 Engine","Automatic","Petrol",10800,"20940.00","Owner_1080","REG1080","2026-08-05","2025-09-04",2,4,True,True,True,True
1081,"Make_1081","Model_1081",2006,"Blue","V1 Engine","Manual","Diesel",10810,"20945.50","Owner_1081","REG1081","2026-08-06","2025-09-05",3,5,False,False,False,False
1082,"Make_1082","Model_1082",2007,"Black","V2 Engine","Automatic","Electric",10820,"20951.00","Owner_1082","REG1082","2026-08-07","2025-09-06",4,6,True,False,False,False
1083,"Make_1083","Model_1083",2008,"White","V3 Engine","Manual","Petrol",10830,"20956.50","Owner_1083","REG1083","2026-08-08","2025-09-07",2,4,False,True,False,False
1084,"Make_1084","Model_1084",2009,"Silver","V4 Engine","Automatic","Diesel",10840,"20962.00","Owner_1084","REG1084","2026-08-09","2025-09-08",3,5,True,False,True,False
1085,"Make_1085","Model_1085",2010,"Red","V5 Engine","Manual","Electric",10850,"20967.50","Owner_1085","REG1085","2026-08-10","2025-09-09",4,6,False,False,False,True
1086,"Make_1086","Model_1086",2011,"Blue","V6 Engine","Automatic","Petrol",10860,"20973.00","Owner_1086","REG1086","2026-08-11","2025-09-10",2,4,True,True,False,False
1087,"Make_1087","Model_1087",2012,"Black","V7 Engine","Manual","Diesel",10870,"20978.50","Owner_1087","REG1087","2026-08-12","2025-09-11",3,5,False,False,False,False
1088,"Make_1088","Model_1088",2013,"White","V0 Engine","Automatic","Electric",10880,"20984.00","Owner_1088","REG1088","2026-08-13","2025-09-12",4,6,True,False,True,False
1089,"Make_1089","Model_1089",2014,"Silver","V1 Engine","Manual","Petrol",10890,"20989.50","Owner_1089","REG1089","2026-08-14","2025-09-13",2,4,False,True,False,False
1090,"Make_1090","Model_1090",2015,"Red","V2 Engine","Automatic","Diesel",10900,"20995.00","Owner_1090","REG1090","2026-08-15","2025-09-14",3,5,True,False,False,True
1091,"Make_1091","Model_1091",2016,"Blue","V3 Engine","Manual","Electric",10910,"21000.50","Owner_1091","REG1091","2026-08-16","2025-09-15",4,6,False,False,False,False
1092,"Make_1092","Model_1092",2017,"Black","V4 Engine","Automatic","Petrol",10920,"21006.00","Owner_1092","REG1092","2026-08-17","2025-09-16",2,4,True,True,True,False
1093,"Make_1093","Model_1093",2018,"White","V5 Engine","Manual","Diesel",10930,"21011.50","Owner_1093","REG1093","2026-08-18","2025-09-17",3,5,False,False,False,False
1094,"Make_1094","Model_1094",2019,"Silver","V6 Engine","Automatic","Electric",10940,"21017.00","Owner_1094","REG1094","2026-08-19","2025-09-18",4,6,True,False,False,False
1095,"Make_1095","Model_1095",2020,"Red","V7 Engine","Manual","Petrol",10950,"21022.50","Owner_1095","REG1095","2025-08-20","2025-09-19",2,4,False,True,False,True
1096,"Make_1096","Model_1096",2021,"Blue","V0 Engine","Automatic","Diesel",10960,"21028.00","Owner_1096","REG1096","2025-08-21","2025-09-20",3,5,True,False,True,False
1097,"Make_1097","Model_1097",2022,"Black","V1 Engine","Manual","Electric",10970,"21033.50","Owner_1097","REG1097","2025-08-22","2025-09-21",4,6,False,False,False,False
1098,"Make_1098","Model_1098",2023,"White","V2 Engine","Automatic","Petrol",10980,"21039.00","Owner_1098","REG1098","2025-08-23","2025-09-22",2,4,True,True,False,False
1099,"Make_1099","Model_1099",2024,"Silver","V3 Engine","Manual","Diesel",10990,"21044.50","Owner_1099","REG1099","2025-08-24","2025-09-23",3,5,False,False,False,False
1100,"Make_1100","Model_1100",2000,"Red","V4 Engine","Automatic","Electric",11000,"21050.00","Owner_1100","REG1100","2025-08-25","2025-09-24",4,6,True,False,True,True
1101,"Make_1101","Model_1101",2001,"Blue","V5 Engine","Manual","Petrol",11010,"21055.50","Owner_1101","REG1101","2025-08-26","2025-09-25",2,4,False,True,False,False
1102,"Make_1102","Model_1102",2002,"Black","V6 Engine","Automatic","Diesel",11020,"21061.00","Owner_1102","REG1102","2025-08-27","2025-09-26",3,5,True,False,False,False
1103,"Make_1103","Model_1103",2003,"White","V7 Engine","Manual","Electric",11030,"21066.50","Owner_1103","REG1103","2025-08-28","2025-09-27",4,6,False,False,False,False
1104,"Make_1104","Model_1104",2004,"Silver","V0 Engine","Automatic","Petrol",11040,"21072.00","Owner_1104","REG1104","2025-08-29","2025-09-28",2,4,True,True,True,False
1105,"Make_1105","Model_1105",2005,"Red","V1 Engine","Manual","Diesel",11050,"21077.50","Owner_1105","REG1105","2025-08-30","2025-09-29",3,5,False,False,False,True
1106,"Make_1106","Model_1106",2006,"Blue","V2 Engine","Automatic","Electric",11060,"21083.00","Owner_1106","REG1106","2025-08-31","2025-09-30",4,6,True,False,False,False
1107,"Make_1107","Model_1107",2007,"Black","V3 Engine","Manual","Petrol",11070,"21088.50","Owner_1107","REG1107","2025-09-01","2025-10-01",2,4,False,True,False,False
1108,"Make_1108","Model_1108",2008,"White","V4 Engine","Automatic","Diesel",11080,"21094.00","Owner_1108","REG1108","2025-09-02","2025-10-02",3,5,True,False,True,False
1109,"Make_1109","Model_1109",2009,"Silver","V5 Engine","Manual","Electric",11090,"21099.50","Owner_1109","REG1109","2025-09-03","2025-10-03",4,6,False,False,False,False
1110,"Make_1110","Model_1110",2010,"Red","V6 Engine","Automatic","Petrol",11100,"21105.00","Owner_1110","REG1110","2025-09-04","2025-10-04",2,4,True,True,False,True
1111,"Make_1111","Model_1111",2011,"Blue","V7 Engine","Manual","Diesel",11110,"21110.50","Owner_1111","REG1111","2025-09-05","2025-10-05",3,5,False,False,False,False
1112,"Make_1112","Model_1112",2012,"Black","V0 Engine","Automatic","Electric",11120,"21116.00","Owner_1112","REG1112","2025-09-06","2025-10-06",4,6,True,False,True,False
1113,"Make_1113","Model_1113",2013,"White","V1 Engine","Manual","Petrol",11130,"21121.50","Owner_1113","REG1113","2025-09-07","2025-10-07",2,4,False,True,False,False
1114,"Make_1114","Model_1114",2014,"Silver","V2 Engine","Automatic","Diesel",11140,"21127.00","Owner_1114","REG1114","2025-09-08","2025-10-08",3,5,True,False,False,False
1115,"Make_1115","Model_1115",2015,"Red","V3 Engine","Manual","Electric",11150,"21132.50","Owner_1115","REG1115","2025-09-09","2025-10-09",4,6,False,False,False,True
1116,"Make_1116","Model_1116",2016,"Blue","V4 Engine","Automatic","Petrol",11160,"21138.00","Owner_1116","REG1116","2025-09-10","2025-10-10",2,4,True,True,True,False
1117,"Make_1117","Model_1117",2017,"Black","V5 Engine","Manual","Diesel",11170,"21143.50","Owner_1117","REG1117","2025-09-11","2025-10-11",3,5,False,False,False,False
1118,"Make_1118","Model_1118",2018,"White","V6 Engine","Automatic","Electric",11180,"21149.00","Owner_1118","REG1118","2025-09-12","2025-10-12",4,6,True,False,False,False
1119,"Make_1119","Model_1119",2019,"Silver","V7 Engine","Manual","Petrol",11190,"21154.50","Owner_1119","REG1119","2025-09-13","2025-10-13",2,4,False,True,False,False
1120,"Make_1120","Model_1120",2020,"Red","V0 Engine","Automatic","Diesel",11200,"21160.00","Owner_1120","REG1120","2025-09-14","2025-10-14",3,5,True,False,True,True
1121,"Make_1121","Model_1121",2021,"Blue","V1 Engine","Manual","Electric",11210,"21165.50","Owner_1121","REG1121","2025-09-15","2025-10-15",4,6,False,False,False,False
1122,"Make_1122","Model_1122",2022,"Black","V2 Engine","Automatic","Petrol",11220,"21171.00","Owner_1122","REG1122","2025-09-16","2025-10-16",2,4,True,True,False,False
1123,"Make_1123","Model_1123",2023,"White","V3 Engine","Manual","Diesel",11230,"21176.50","Owner_1123","REG1123","2025-09-17","2025-10-17",3,5,False,False,False,False
1124,"Make_1124","Model_1124",2024,"Silver","V4 Engine","Automatic","Electric",11240,"21182.00","Owner_1124","REG1124","2025-09-18","2025-10-18",4,6,True,False,True,False
1125,"Make_1125","Model_1125",2000,"Red","V5 Engine","Manual","Petrol",11250,"21187.50","Owner_1125","REG1125","2025-09-19","2025-10-19",2,4,False,True,False,True
1126,"Make_1126","Model_1126",2001,"Blue","V6 Engine","Automatic","Diesel",11260,"21193.00","Owner_1126","REG1126","2025-09-20","2025-10-20",3,5,True,False,False,False
1127,"Make_1127","Model_1127",2002,"Black","V7 Engine","Manual","Electric",11270,"21198.50","Owner_1127","REG1127","2025-09-21","2025-10-21",4,6,False,False,False,False
1128,"Make_1128","Model_1128",2003,"White","V0 Engine","Automatic","Petrol",11280,"21204.00","Owner_1128","REG1128","2025-09-22","2025-10-22",2,4,True,True,True,False
1129,"Make_1129","Model_1129",2004,"Silver","V1 Engine","Manual","Diesel",11290,"21209.50","Owner_1129","REG1129","2025-09-23","2025-10-23",3,5,False,False,False,False
1130,"Make_1130","Model_1130",2005,"Red","V2 Engine","Automatic","Electric",11300,"21215.00","Owner_1130","REG1130","2025-09-24","2025-10-24",4,6,True,False,False,True
1131,"Make_1131","Model_1131",2006,"Blue","V3 Engine","Manual","Petrol",11310,"21220.50","Owner_1131","REG1131","2025-09-25","2025-10-25",2,4,False,True,False,False
1132,"Make_1132","Model_1132",2007,"Black","V4 Engine","Automatic","Diesel",11320,"21226.00","Owner_1132","REG1132","2025-09-26","2025-10-26",3,5,True,False,True,False
1133,"Make_1133","Model_1133",2008,"White","V5 Engine","Manual","Electric",11330,"21231.50","Owner_1133","REG1133","2025-09-27","2025-10-27",4,6,False,False,False,False
1134,"Make_1134","Model_1134",2009,"Silver","V6 Engine","Automatic","Petrol",11340,"21237.00","Owner_1134","REG1134","2025-09-28","2025-10-28",2,4,True,True,False,False
1135,"Make_1135","Model_1135",2010,"Red","V7 Engine","Manual","Diesel",11350,"21242.50","Owner_1135","REG1135","2025-09-29","2025-10-29",3,5,False,False,False,True
1136,"Make_1136","Model_1136",2011,"Blue","V0 Engine","Automatic","Electric",11360,"21248.00","Owner_1136","REG1136","2025-09-30","2025-10-30",4,6,True,False,True,False
1137,"Make_1137","Model_1137",2012,"Black","V1 Engine","Manual","Petrol",11370,"21253.50","Owner_1137","REG1137","2025-10-01","2025-10-31",2,4,False,True,False,False
1138,"Make_1138","Model_1138",2013,"White","V2 Engine","Automatic","Diesel",11380,"21259.00","Owner_1138","REG1138","2025-10-02","2025-11-01",3,5,True,False,False,False
1139,"Make_1139","Model_1139",2014,"Silver","V3 Engine","Manual","Electric",11390,"21264.50","Owner_1139","REG1139","2025-10-03","2025-11-02",4,6,False,False,False,False
1140,"Make_1140","Model_1140",2015,"Red","V4 Engine","Automatic","Petrol",11400,"21270.00","Owner_1140","REG1140","2025-10-04","2025-11-03",2,4,True,True,True,True
1141,"Make_1141","Model_1141",2016,"Blue","V5 Engine","Manual","Diesel",11410,"21275.50","Owner_1141","REG1141","2025-10-05","2025-11-04",3,5,False,False,False,False
1142,"Make_1142","Model_1142",2017,"Black","V6 Engine","Automatic","Electric",11420,"21281.00","Owner_1142","REG1142","2025-10-06","2025-11-05",4,6,True,False,False,False
1143,"Make_1143","Model_1143",2018,"White","V7 Engine","Manual","Petrol",11430,"21286.50","Owner_1143","REG1143","2025-10-07","2025-11-06",2,4,False,True,False,False
1144,"Make_1144","Model_1144",2019,"Silver","V0 Engine","Automatic","Diesel",11440,"21292.00","Owner_1144","REG1144","2025-10-08","2025-11-07",3,5,True,False,True,False
1145,"Make_1145","Model_1145",2020,"Red","V1 Engine","Manual","Electric",11450,"21297.50","Owner_1145","REG1145","2025-10-09","2025-11-08",4,6,False,False,False,True
1146,"Make_1146","Model_1146",2021,"Blue","V2 Engine","Automatic","Petrol",11460,"21303.00","Owner_1146","REG1146","2025-10-10","2025-11-09",2,4,True,True,False,False
1147,"Make_1147","Model_1147",2022,"Black","V3 Engine","Manual","Diesel",11470,"21308.50","Owner_1147","REG1147","2025-10-11","2025-11-10",3,5,False,False,False,False
1148,"Make_1148","Model_1148",2023,"White","V4 Engine","Automatic","Electric",11480,"21314.00","Owner_1148","REG1148","2025-10-12","2025-11-11",4,6,True,False,True,False
1149,"Make_1149","Model_1149",2024,"Silver","V5 Engine","Manual","Petrol",11490,"21319.50","Owner_1149","REG1149","2025-10-13","2025-11-12",2,4,False,True,False,False
1150,"Make_1150","Model_1150",2000,"Red","V6 Engine","Automatic","Diesel",11500,"21325.00","Owner_1150","REG1150","2025-10-14","2025-11-13",3,5,True,False,False,True
1151,"Make_1151","Model_1151",2001,"Blue","V7 Engine","Manual","Electric",11510,"21330.50","Owner_1151","REG1151","2025-10-15","2025-11-14",4,6,False,False,False,False
1152,"Make_1152","Model_1152",2002,"Black","V0 Engine","Automatic","Petrol",11520,"21336.00","Owner_1152","REG1152","2025-10-16","2025-11-15",2,4,True,True,True,False
1153,"Make_1153","Model_1153",2003,"White","V1 Engine","Manual","Diesel",11530,"21341.50","Owner_1153","REG1153","2025-10-17","2025-11-16",3,5,False,False,False,False
1154,"Make_1154","Model_1154",2004,"Silver","V2 Engine","Automatic","Electric",11540,"21347.00","Owner_1154","REG1154","2025-10-18","2025-11-17",4,6,True,False,False,False
1155,"Make_1155","Model_1155",2005,"Red","V3 Engine","Manual","Petrol",11550,"21352.50","Owner_1155","REG1155","2025-10-19","2025-11-18",2,4,False,True,False,True
1156,"Make_1156","Model_1156",2006,"Blue","V4 Engine","Automatic","Diesel",11560,"21358.00","Owner_1156","REG1156","2025-10-20","2025-11-19",3,5,True,False,True,False
1157,"Make_1157","Model_1157",2007,"Black","V5 Engine","Manual","Electric",11570,"21363.50","Owner_1157","REG1157","2025-10-21","2025-11-20",4,6,False,False,False,False
1158,"Make_1158","Model_1158",2008,"White","V6 Engine","Automatic","Petrol",11580,"21369.00","Owner_1158","REG1158","2025-10-22","2025-11-21",2,4,True,True,False,False
1159,"Make_1159","Model_1159",2009,"Silver","V7 Engine","Manual","Diesel",11590,"21374.50","Owner_1159","REG1159","2025-10-23","2025-11-22",3,5,False,False,False,False
1160,"Make_1160","Model_1160",2010,"Red","V0 Engine","Automatic","Electric",11600,"21380.00","Owner_1160","REG1160","2025-10-24","2025-11-23",4,6,True,False,True,True
1161,"Make_1161","Model_1161",2011,"Blue","V1 Engine","Manual","Petrol",11610,"21385.50","Owner_1161","REG1161","2025-10-25","2025-11-24",2,4,False,True,False,False
1162,"Make_1162","Model_1162",2012,"Black","V2 Engine","Automatic","Diesel",11620,"21391.00","Owner_1162","REG1162","2025-10-26","2025-11-25",3,5,True,False,False,False
1163,"Make_1163","Model_1163",2013,"White","V3 Engine","Manual","Electric",11630,"21396.50","Owner_1163","REG1163","2025-10-27","2025-11-26",4,6,False,False,False,False
1164,"Make_1164","Model_1164",2014,"Silver","V4 Engine","Automatic","Petrol",11640,"21402.00","Owner_1164","REG1164","2025-10-28","2025-11-27",2,4,True,True,True,False
1165,"Make_1165","Model_1165",2015,"Red","V5 Engine","Manual","Diesel",11650,"21407.50","Owner_1165","REG1165","2025-10-29","2025-11-28",3,5,False,False,False,True
1166,"Make_1166","Model_1166",2016,"Blue","V6 Engine","Automatic","Electric",11660,"21413.00","Owner_1166","REG1166","2025-10-30","2025-11-29",4,6,True,False,False,False
1167,"Make_1167","Model_1167",2017,"Black","V7 Engine","Manual","Petrol",11670,"21418.50","Owner_1167","REG1167","2025-10-31","2025-11-30",2,4,False,True,False,False
1168,"Make_1168","Model_1168",2018,"White","V0 Engine","Automatic","Diesel",11680,"21424.00","Owner_1168","REG1168","2025-11-01","2025-12-01",3,5,True,False,True,False
1169,"Make_1169","Model_1169",2019,"Silver","V1 Engine","Manual","Electric",11690,"21429.50","Owner_1169","REG1169","2025-11-02","2025-12-02",4,6,False,False,False,False
1170,"Make_1170","Model_1170",2020,"Red","V2 Engine","Automatic","Petrol",11700,"21435.00","Owner_1170","REG1170","2025-11-03","2025-12-03",2,4,True,True,False,True
1171,"Make_1171","Model_1171",2021,"Blue","V3 Engine","Manual","Diesel",11710,"21440.50","Owner_1171","REG1171","2025-11-04","2025-12-04",3,5,False,False,False,False
1172,"Make_1172","Model_1172",2022,"Black","V4 Engine","Automatic","Electric",11720,"21446.00","Owner_1172","REG1172","2025-11-05","2025-12-05",4,6,True,False,True,False
1173,"Make_1173","Model_1173",2023,"White","V5 Engine","Manual","Petrol",11730,"21451.50","Owner_1173","REG1173","2025-11-06","2025-12-06",2,4,False,True,False,False
1174,"Make_1174","Model_1174",2024,"Silver","V6 Engine","Automatic","Diesel",11740,"21457.00","Owner_1174","REG1174","2025-11-07","2025-12-07",3,5,True,False,False,False
1175,"Make_1175","Model_1175",2000,"Red","V7 Engine","Manual","Electric",11750,"21462.50","Owner_1175","REG1175","2025-11-08","2025-12-08",4,6,False,False,False,True
1176,"Make_1176","Model_1176",2001,"Blue","V0 Engine","Automatic","Petrol",11760,"21468.00","Owner_1176","REG1176","2025-11-09","2025-12-09",2,4,True,True,True,False
1177,"Make_1177","Model_1177",2002,"Black","V1 Engine","Manual","Diesel",11770,"21473.50","Owner_1177","REG1177","2025-11-10","2025-12-10",3,5,False,False,False,False
1178,"Make_1178","Model_1178",2003,"White","V2 Engine","Automatic","Electric",11780,"21479.00","Owner_1178","REG1178","2025-11-11","2025-12-11",4,6,True,False,False,False
1179,"Make_1179","Model_1179",2004,"Silver","V3 Engine","Manual","Petrol",11790,"21484.50","Owner_1179","REG1179","2025-11-12","2025-12-12",2,4,False,True,False,False
1180,"Make_1180","Model_1180",2005,"Red","V4 Engine","Automatic","Diesel",11800,"21490.00","Owner_1180","REG1180","2025-11-13","2025-12-13",3,5,True,False,True,True
1181,"Make_1181","Model_1181",2006,"Blue","V5 Engine","Manual","Electric",11810,"21495.50","Owner_1181","REG1181","2025-11-14","2025-12-14",4,6,False,False,False,False
1182,"Make_1182","Model_1182",2007,"Black","V6 Engine","Automatic","Petrol",11820,"21501.00","Owner_1182","REG1182","2025-11-15","2025-12-15",2,4,True,True,False,False
1183,"Make_1183","Model_1183",2008,"White","V7 Engine","Manual","Diesel",11830,"21506.50","Owner_1183","REG1183","2025-11-16","2025-12-16",3,5,False,False,False,False
1184,"Make_1184","Model_1184",2009,"Silver","V0 Engine","Automatic","Electric",11840,"21512.00","Owner_1184","REG1184","2025-11-17","2025-12-17",4,6,True,False,True,False
1185,"Make_1185","Model_1185",2010,"Red","V1 Engine","Manual","Petrol",11850,"21517.50","Owner_1185","REG1185","2025-11-18","2025-12-18",2,4,False,True,False,True
1186,"Make_1186","Model_1186",2011,"Blue","V2 Engine","Automatic","Diesel",11860,"21523.00","Owner_1186","REG1186","2025-11-19","2025-12-19",3,5,True,False,False,False
1187,"Make_1187","Model_1187",2012,"Black","V3 Engine","Manual","Electric",11870,"21528.50","Owner_1187","REG1187","2025-11-20","2025-12-20",4,6,False,False,False,False
1188,"Make_1188","Model_1188",2013,"White","V4 Engine","Automatic","Petrol",11880,"21534.00","Owner_1188","REG1188","2025-11-21","2025-12-21",2,4,True,True,True,False
1189,"Make_1189","Model_1189",2014,"Silver","V5 Engine","Manual","Diesel",11890,"21539.50","Owner_1189","REG1189","2025-11-22","2025-12-22",3,5,False,False,False,False
1190,"Make_1190","Model_1190",2015,"Red","V6 Engine","Automatic","Electric",11900,"21545.00","Owner_1190","REG1190","2025-11-23","2025-12-23",4,6,True,False,False,True
1191,"Make_1191","Model_1191",2016,"Blue","V7 Engine","Manual","Petrol",11910,"21550.50","Owner_1191","REG1191","2025-11-24","2025-12-24",2,4,False,True,False,False
1192,"Make_1192","Model_1192",2017,"Black","V0 Engine","Automatic","Diesel",11920,"21556.00","Owner_1192","REG1192","2025-11-25","2025-12-25",3,5,True,False,True,False
1193,"Make_1193","Model_1193",2018,"White","V1 Engine","Manual","Electric",11930,"21561.50","Owner_1193","REG1193","2025-11-26","2025-12-26",4,6,False,False,False,False
1194,"Make_1194","Model_1194",2019,"Silver","V2 Engine","Automatic","Petrol",11940,"21567.00","Owner_1194","REG1194","2025-11-27","2025-12-27",2,4,True,True,False,False
1195,"Make_1195","Model_1195",2020,"Red","V3 Engine","Manual","Diesel",11950,"21572.50","Owner_1195","REG1195","2025-11-28","2025-12-28",3,5,False,False,False,True
1196,"Make_1196","Model_1196",2021,"Blue","V4 Engine","Automatic","Electric",11960,"21578.00","Owner_1196","REG1196","2025-11-29","2025-12-29",4,6,True,False,True,False
1197,"Make_1197","Model_1197",2022,"Black","V5 Engine","Manual","Petrol",11970,"21583.50","Owner_1197","REG1197","2025-11-30","2025-12-30",2,4,False,True,False,False
1198,"Make_1198","Model_1198",2023,"White","V6 Engine","Automatic","Diesel",11980,"21589.00","Owner_1198","REG1198","2025-12-01","2025-12-31",3,5,True,False,False,False
1199,"Make_1199","Model_1199",2024,"Silver","V7 Engine","Manual","Electric",11990,"21594.50","Owner_1199","REG1199","2025-12-02","2026-01-01",4,6,False,False,False,False
1200,"Make_1200","Model_1200",2000,"Red","V0 Engine","Automatic","Petrol",12000,"21600.00","Owner_1200","REG1200","2025-12-03","2026-01-02",2,4,True,True,True,True
1201,"Make_1201","Model_1201",2001,"Blue","V1 Engine","Manual","Diesel",12010,"21605.50","Owner_1201","REG1201","2025-12-04","2026-01-03",3,5,False,False,False,False
